house_domain,auction_house,auction_id,auction_datetime,uf,source_url,scraped_at
gavealeiloes.com.br,Gavea Leilões,54481,30/09/2025,,https://www.gavealeiloes.com.br/,2026-06-11T06:21:34
modernaleiloes.com.br,Numismática Moderna Leilões,55940,30/09/2025,,https://www.modernaleiloes.com.br/,2026-06-11T11:55:26
saojorgeleiloes.com.br,São Jorge Leilões,55919,30/09/2025,,https://www.saojorgeleiloes.com.br/,2026-06-11T11:59:33
koopakabana.com.br,KoopaKabana Leilões,53799,30/09/2025,,https://www.koopakabana.com.br/,2026-06-11T12:09:49
outrasepocas.com.br,Outras Épocas - Coleções e Antiguidades,46330,30/09/2024,,https://www.outrasepocas.com.br/,2026-06-11T03:55:10
lipemobiliario.com.br,Lipe Mobiliário,46574,30/09/2024,,https://www.lipemobiliario.com.br/,2026-06-11T06:13:07
claudiofirminoleiloeiro.com.br,Claudio Firmino Leiloeiro,46455,30/09/2024,,https://www.claudiofirminoleiloeiro.com.br/,2026-06-11T05:56:15
boutiquelavienroseleiloes.com.br,La Vie Boutique,45425,30/09/2024,,https://www.boutiquelavienroseleiloes.com.br/,2026-06-11T12:03:58
veridianaantiquario.com.br,Veridiana Leilões,46184,30/09/2024,,https://www.veridianaantiquario.com.br/,2026-06-11T12:18:03
delonleiloes.com.br,Delon Leilões,29958,30/09/2022,,https://www.delonleiloes.com.br/,2026-06-11T06:04:08
fundodobauleiloes.com.br,Antiquário Fundo do Baú,30164,30/09/2022,,https://www.fundodobauleiloes.com.br/,2026-06-11T06:17:26
pontodocolecionadorleiloes.com.br,Ponto do Colecionador leilões,55160,30/08/2025,,https://www.pontodocolecionadorleiloes.com.br/,2026-06-11T03:55:10
discodevinil.com,Disco de Vinil,54293,30/08/2025,,https://www.discodevinil.com/,2026-06-11T06:06:17
fxmcolecoes.com.br,FxXxM Moedas & Coleções,54912,30/08/2025,,https://www.fxmcolecoes.com.br/,2026-06-11T06:17:30
outrasepocas.com.br,Outras Épocas - Coleções e Antiguidades,45816,30/08/2024,,https://www.outrasepocas.com.br/,2026-06-11T03:55:10
estiloantigoleiloes.com.br,Estilo Antigo Leilões,45696,30/08/2024,,https://www.estiloantigoleiloes.com.br/,2026-06-11T06:11:53
claudiofirminoleiloeiro.com.br,Claudio Firmino Leiloeiro,45770,30/08/2024,,https://www.claudiofirminoleiloeiro.com.br/,2026-06-11T05:56:15
filatelicauniao.com.br,Filatélica União,46069,30/08/2024,,https://www.filatelicauniao.com.br/,2026-06-11T06:15:56
rodrigoantiguidadesleiloes.com.br,Rodrigo Antiguidades Leilões,36991,30/08/2023,,https://www.rodrigoantiguidadesleiloes.com.br/,2026-06-11T05:56:27
fibragaleria.com,Fibra Galeria,28413,30/08/2022,,https://www.fibragaleria.com/,2026-06-11T06:13:47
fibragaleria.com,Fibra Galeria,21163,30/08/2021,,https://www.fibragaleria.com/,2026-06-11T06:13:47
estiloantigoleiloes.com.br,Estilo Antigo Leilões,7200,30/08/2017,,https://www.estiloantigoleiloes.com.br/,2026-06-11T06:11:53
54leiloes.com.br,54 Leilões,54127,30/07/2025,,https://www.54leiloes.com.br/,2026-06-11T03:49:15
bradg.com.br,Bradg Brazilian Art e Design Gallery,54226,30/07/2025,,https://www.bradg.com.br/,2026-06-11T05:44:40
antigoporto.com.br,Antigoporto Leilões,52939,30/07/2025,,https://www.antigoporto.com.br/,2026-06-11T06:00:33
claudiofirminoleiloeiro.com.br,Claudio Firmino Leiloeiro,54064,30/07/2025,,https://www.claudiofirminoleiloeiro.com.br/,2026-06-11T05:56:15
leilaopaulista.com.br,Leilão Paulista,54542,30/07/2025,,https://www.leilaopaulista.com.br/,2026-06-11T12:10:51
r3ljoias.com.br,R3L Joias Leilões,54365,30/07/2025,,https://www.r3ljoias.com.br/,2026-06-11T12:15:44
rotagotzleiloes.com.br,Rota Gotz Colecionismo,53888,30/07/2025,,https://www.rotagotzleiloes.com.br/,2026-06-11T12:16:25
tiaocolecionismo.com.br,Tião Colecionismo,54179,30/07/2025,,https://www.tiaocolecionismo.com.br/,2026-06-11T12:17:12
outrasepocas.com.br,Outras Épocas - Coleções e Antiguidades,45066,30/07/2024,,https://www.outrasepocas.com.br/,2026-06-11T03:55:10
ciclosleiloes.com.br,Ciclos Leilões,44534,30/07/2024,,https://www.ciclosleiloes.com.br/,2026-06-11T05:53:05
claudiofirminoleiloeiro.com.br,Claudio Firmino Leiloeiro,44968,30/07/2024,,https://www.claudiofirminoleiloeiro.com.br/,2026-06-11T05:56:15
fibragaleria.com,Fibra Galeria,44479,30/07/2024,,https://www.fibragaleria.com/,2026-06-11T06:13:47
leilaodesign.com.br,Leilão Design,43270,30/07/2024,,https://www.leilaodesign.com.br/,2026-06-11T06:30:32
modernaleiloes.com.br,Numismática Moderna Leilões,45115,30/07/2024,,https://www.modernaleiloes.com.br/,2026-06-11T11:55:26
finogostoleiloes.com.br,Fino Gosto Leilões,21750,30/07/2021,,https://www.finogostoleiloes.com.br/,2026-06-11T12:08:02
santinileiloes.com.br,Santini Leilões,15910,30/07/2020,,https://www.santinileiloes.com.br/,2026-06-11T12:16:39
duzzivintage.com.br,Duzzi Vintage Leilões,12251,30/07/2019,,https://www.duzzivintage.com.br/,2026-06-11T06:07:46
estiloantigoleiloes.com.br,Estilo Antigo Leilões,12303,30/07/2019,,https://www.estiloantigoleiloes.com.br/,2026-06-11T06:11:53
54leiloes.com.br,54 Leilões,53423,30/06/2025,,https://www.54leiloes.com.br/,2026-06-11T03:49:15
mundoemartes.com.br,Mundo em Artes Leilões,52932,30/06/2025,,https://www.mundoemartes.com.br/,2026-06-11T05:45:53
claudiofirminoleiloeiro.com.br,Claudio Firmino Leiloeiro,52998,30/06/2025,,https://www.claudiofirminoleiloeiro.com.br/,2026-06-11T05:56:15
wattenleiloes.com.br,Watten Leilões,53247,30/06/2025,,https://www.wattenleiloes.com.br/,2026-06-11T12:02:05
ciadeantiguidades.com.br,Cia de Antiguidades,53468,30/06/2025,,https://www.ciadeantiguidades.com.br/,2026-06-11T12:05:34
velhonaoantigo.com.br,"Velho não Antigo - Antiguidades, Brinquedos e Colecionismo",36081,30/06/2023,,https://www.velhonaoantigo.com.br/,2026-06-11T03:55:10
koopakabana.com.br,KoopaKabana Leilões,35271,30/06/2023,,https://www.koopakabana.com.br/,2026-06-11T12:09:49
pontodocolecionadorleiloes.com.br,Ponto do Colecionador leilões,62298,30/05/2026,,https://www.pontodocolecionadorleiloes.com.br/,2026-06-11T03:55:10
filatelicamgleiloes.com.br,Filatélica MG Leilões,62470,30/05/2026,,https://www.filatelicamgleiloes.com.br/,2026-06-11T06:11:07
cidamello.lel.br,Cida Mello Coleções,62305,30/05/2026,,https://www.cidamello.lel.br/,2026-06-11T06:11:07
mrfleiloes.com.br,MRF Coleções Group Leilões,62323,30/05/2026,,https://www.mrfleiloes.com.br/,2026-06-11T06:17:07
tpleiloes.com.br,Tenor e Pellizzari Leilões,62176,30/05/2026,,https://www.tpleiloes.com.br/,2026-06-11T06:17:07
joiascarusoleiloes.com.br,Joias Caruso Leilões,60626,30/05/2026,,https://www.joiascarusoleiloes.com.br/,2026-06-11T06:17:07
diegoaraujoleiloeiro.com.br,Diego Araújo Leiloeiro Público Oficial,52538,30/05/2025,,https://www.diegoaraujoleiloeiro.com.br/,2026-06-11T06:05:23
discodevinil.com,Disco de Vinil,52262,30/05/2025,,https://www.discodevinil.com/,2026-06-11T06:06:17
claudiofirminoleiloeiro.com.br,Claudio Firmino Leiloeiro,52425,30/05/2025,,https://www.claudiofirminoleiloeiro.com.br/,2026-06-11T05:56:15
fxmcolecoes.com.br,FxXxM Moedas & Coleções,52403,30/05/2025,,https://www.fxmcolecoes.com.br/,2026-06-11T06:17:30
filatelicauniao.com.br,Filatélica União,52879,30/05/2025,,https://www.filatelicauniao.com.br/,2026-06-11T06:15:56
waltergisermanleiloes.com.br,Walter Giserman Leilões,52021,30/05/2025,,https://www.waltergisermanleiloes.com.br/,2026-06-11T12:01:56
antiquariodutraqueimados.com.br,Leilões Dutra Queimados,35126,30/05/2023,,https://www.antiquariodutraqueimados.com.br/,2026-06-11T03:55:10
gavealeiloes.com.br,Gavea Leilões,34413,30/05/2023,,https://www.gavealeiloes.com.br/,2026-06-11T06:21:34
mundodegaialeiloes.com.br,Mundo de Gaia Leilões,34799,30/05/2023,,https://www.mundodegaialeiloes.com.br/,2026-06-11T12:13:42
leilaodegarage.com.br,Leilão de Garage,26962,30/05/2022,,https://www.leilaodegarage.com.br/,2026-06-11T12:10:18
antigomoderno.com.br,Antigo Moderno Leilões de Arte Antiguidade e Colecionismo,6517,30/05/2017,,https://www.antigomoderno.com.br/,2026-06-11T12:02:51
rmsleiloes.com.br,RMS Antiguidades e Decoração,6597,30/05/2017,,https://www.rmsleiloes.com.br/,2026-06-11T12:16:22
bastosleiloes.com.br,Bastos Leilões,61101,30/04/2026,,https://www.bastosleiloes.com.br/,2026-06-11T03:55:10
centrodasartesantiquario.com.br,Centro das Artes,60901,30/04/2026,,https://www.centrodasartesantiquario.com.br/,2026-06-11T05:52:43
ciclosleiloes.com.br,Ciclos Leilões,58534,30/04/2026,,https://www.ciclosleiloes.com.br/,2026-06-11T05:53:05
normandialeiloes.com.br,"Normandia Leilões - Militaria, Antiguidades e Colecionismo",60927,30/04/2026,,https://www.normandialeiloes.com.br/,2026-06-11T05:56:27
claudiofirminoleiloeiro.com.br,Claudio Firmino Leiloeiro,61299,30/04/2026,,https://www.claudiofirminoleiloeiro.com.br/,2026-06-11T05:56:15
filatelicauniao.com.br,Filatélica União,61523,30/04/2026,,https://www.filatelicauniao.com.br/,2026-06-11T06:15:56
mrfleiloes.com.br,MRF Coleções Group Leilões,61529,30/04/2026,,https://www.mrfleiloes.com.br/,2026-06-11T06:17:07
estradarealleiloes.com.br,Estrada Real Leilões,60828,30/04/2026,,https://www.estradarealleiloes.com.br/,2026-06-11T06:17:07
flaviacardososoaresleiloes.com.br,Flavia Cardoso Soares - Leiloeira Oficial,60739,30/04/2026,,https://www.flaviacardososoaresleiloes.com.br/,2026-06-11T06:17:07
watchbossleiloes.com.br,Watch Boss Leilões,61520,30/04/2026,,https://www.watchbossleiloes.com.br/,2026-06-11T12:02:01
praticoleiloes.com.br,Prático Leilões,60492,30/04/2026,,https://www.praticoleiloes.com.br/,2026-06-11T12:08:34
doseculopassado.com.br,Do Século Passado e Kalebe Antiguidades,58262,30/04/2026,,https://www.doseculopassado.com.br/,2026-06-11T12:16:41
54leiloes.com.br,54 Leilões,51679,30/04/2025,,https://www.54leiloes.com.br/,2026-06-11T03:49:15
outrasepocas.com.br,Outras Épocas - Coleções e Antiguidades,51885,30/04/2025,,https://www.outrasepocas.com.br/,2026-06-11T03:55:10
garimpariaculturaleiloes.com.br,Garimparia Cultura Leilões,51580,30/04/2025,,https://www.garimpariaculturaleiloes.com.br/,2026-06-11T05:45:53
duzzivintage.com.br,Duzzi Vintage Leilões,51722,30/04/2025,,https://www.duzzivintage.com.br/,2026-06-11T06:07:46
discodevinil.com,Disco de Vinil,51931,30/04/2025,,https://www.discodevinil.com/,2026-06-11T06:06:17
claudiofirminoleiloeiro.com.br,Claudio Firmino Leiloeiro,51633,30/04/2025,,https://www.claudiofirminoleiloeiro.com.br/,2026-06-11T05:56:15
artbid.art.br,ARTBID Leilões de Arte,51807,30/04/2025,,https://www.artbid.art.br/,2026-06-11T12:03:09
outrasepocas.com.br,Outras Épocas - Coleções e Antiguidades,42848,30/04/2024,,https://www.outrasepocas.com.br/,2026-06-11T03:55:10
leilaodesign.com.br,Leilão Design,41289,30/04/2024,,https://www.leilaodesign.com.br/,2026-06-11T06:30:32
modernaleiloes.com.br,Numismática Moderna Leilões,43026,30/04/2024,,https://www.modernaleiloes.com.br/,2026-06-11T11:55:26
estiloantigoleiloes.com.br,Estilo Antigo Leilões,20064,30/04/2021,,https://www.estiloantigoleiloes.com.br/,2026-06-11T06:11:53
alvuraleiloes.com.br,Alvura Leilões Gestora de Ativos,60484,30/03/2026,,https://www.alvuraleiloes.com.br/,2026-06-11T03:55:10
classicosmodernosleiloes.com.br,Clássicos Modernos Leilões,59607,30/03/2026,,https://www.classicosmodernosleiloes.com.br/,2026-06-11T03:55:10
bastosleiloes.com.br,Bastos Leilões,60556,30/03/2026,,https://www.bastosleiloes.com.br/,2026-06-11T03:55:10
arteprintsleiloes.com.br,Arte Prints Leilões,60590,30/03/2026,,https://www.arteprintsleiloes.com.br/,2026-06-11T05:45:53
garimpariaculturaleiloes.com.br,Garimparia Cultura Leilões,59963,30/03/2026,,https://www.garimpariaculturaleiloes.com.br/,2026-06-11T05:45:53
casaguarisse.com.br,Casa Guarisse Leilões,60473,30/03/2026,,https://www.casaguarisse.com.br/,2026-06-11T05:51:18
ciclosleiloes.com.br,Ciclos Leilões,59882,30/03/2026,,https://www.ciclosleiloes.com.br/,2026-06-11T05:53:05
fundodobauleiloes.com.br,Antiquário Fundo do Baú,60041,30/03/2026,,https://www.fundodobauleiloes.com.br/,2026-06-11T06:17:26
tpleiloes.com.br,Tenor e Pellizzari Leilões,60730,30/03/2026,,https://www.tpleiloes.com.br/,2026-06-11T06:17:07
flaviacardososoaresleiloes.com.br,Flavia Cardoso Soares - Leiloeira Oficial,60541,30/03/2026,,https://www.flaviacardososoaresleiloes.com.br/,2026-06-11T06:17:07
vilmarama.com.br,Vilma Rama Leilões,60423,30/03/2026,,https://www.vilmarama.com.br/,2026-06-11T06:17:07
oficinacenarioleiloes.com.br,Oficina Cenário Leilões,60094,30/03/2026,,https://www.oficinacenarioleiloes.com.br/,2026-06-11T06:17:07
leiloesdubai.com.br,Leilões Dubai,59938,30/03/2026,,https://www.leiloesdubai.com.br/,2026-06-11T11:53:23
caviunaleiloes.com.br,Caviúna - Arte Antiguidade e Mobiliário Moderno,60515,30/03/2026,,https://www.caviunaleiloes.com.br/,2026-06-11T12:05:28
dopassadoaopresente.com.br,Do Passado ao Presente,59908,30/03/2026,,https://www.dopassadoaopresente.com.br/,2026-06-11T12:06:54
leiloesldr.com.br,Leilões LDR,60551,30/03/2026,,https://www.leiloesldr.com.br/,2026-06-11T12:11:19
r3ljoias.com.br,R3L Joias Leilões,60508,30/03/2026,,https://www.r3ljoias.com.br/,2026-06-11T12:15:44
vilelaleiloes.com.br,Vilela Leilões,60392,30/03/2026,,https://www.vilelaleiloes.com.br/,2026-06-11T12:18:17
kenyapioleiloes.com.br,Kenya Pio Leilões de Arte,41767,30/03/2024,,https://www.kenyapioleiloes.com.br/,2026-06-11T06:27:18
abelleiloes.com.br,,32927,30/03/2023,,https://www.abelleiloes.com.br/,2026-06-11T03:55:10
fibragaleria.com,Fibra Galeria,33485,30/03/2023,,https://www.fibragaleria.com/,2026-06-11T06:13:47
rotagotzleiloes.com.br,Rota Gotz Colecionismo,25998,30/03/2022,,https://www.rotagotzleiloes.com.br/,2026-06-11T12:16:25
fibragaleria.com,Fibra Galeria,18905,30/03/2021,,https://www.fibragaleria.com/,2026-06-11T06:13:47
antiquariocasaazulleiloes.com.br,Antiquário Casa Azul Leilões,19717,30/03/2021,,https://www.antiquariocasaazulleiloes.com.br/,2026-06-11T12:02:55
gavealeiloes.com.br,Gavea Leilões,14182,30/03/2020,,https://www.gavealeiloes.com.br/,2026-06-11T06:21:34
anamelloleiloeira.com.br,Ana Mello Leiloeira,58256,30/01/2026,,https://www.anamelloleiloeira.com.br/,2026-06-11T03:55:10
brooksleiloes.com.br,Brooks Leilões,58961,30/01/2026,,https://www.brooksleiloes.com.br/,2026-06-11T05:45:29
clubefilatelicodobrasil.org,Clube Filatélico do Brasil,59060,30/01/2026,,https://www.clubefilatelicodobrasil.org/,2026-06-11T05:56:55
claudiofirminoleiloeiro.com.br,Claudio Firmino Leiloeiro,58943,30/01/2026,,https://www.claudiofirminoleiloeiro.com.br/,2026-06-11T05:56:15
leilaotresmarias.com.br,Leilão Três Marias,58740,30/01/2026,,https://www.leilaotresmarias.com.br/,2026-06-11T06:31:54
brunettiartes.com.br,Brunetti Artes,49701,30/01/2025,,https://www.brunettiartes.com.br/,2026-06-11T05:45:53
budanoleiloeiro.com.br,Francesco Budano - Leiloeiro Oficial,48989,30/01/2025,,https://www.budanoleiloeiro.com.br/,2026-06-11T05:45:53
clubefilatelicodobrasil.org,Clube Filatélico do Brasil,49765,30/01/2025,,https://www.clubefilatelicodobrasil.org/,2026-06-11T05:56:55
estiloantigoleiloes.com.br,Estilo Antigo Leilões,49271,30/01/2025,,https://www.estiloantigoleiloes.com.br/,2026-06-11T06:11:53
antigoporto.com.br,Antigoporto Leilões,48356,30/01/2025,,https://www.antigoporto.com.br/,2026-06-11T06:00:33
felipesouzaleiloeiro.com.br,Felipe Souza Leiloeiro,47876,30/01/2025,,https://www.felipesouzaleiloeiro.com.br/,2026-06-11T06:13:07
saojorgeleiloes.com.br,São Jorge Leilões,49800,30/01/2025,,https://www.saojorgeleiloes.com.br/,2026-06-11T11:59:33
formosaelshadayleiloes.com.br,Formosa El Shaday Leilões,49257,30/01/2025,,https://www.formosaelshadayleiloes.com.br/,2026-06-11T12:08:03
outrasepocas.com.br,Outras Épocas - Coleções e Antiguidades,40815,30/01/2024,,https://www.outrasepocas.com.br/,2026-06-11T03:55:10
leilaodesign.com.br,Leilão Design,40899,30/01/2024,,https://www.leilaodesign.com.br/,2026-06-11T06:30:32
modernaleiloes.com.br,Numismática Moderna Leilões,40856,30/01/2024,,https://www.modernaleiloes.com.br/,2026-06-11T11:55:26
buchererleiloes.com.br,Bucherer Leilões,40482,30/01/2024,,https://www.buchererleiloes.com.br/,2026-06-11T12:04:25
buchererleiloes.com.br,Bucherer Leilões,32287,30/01/2023,,https://www.buchererleiloes.com.br/,2026-06-11T12:04:25
reginaldodacostaleiloes.com.br,Reginaldo da Costa Leilões,14061,30/01/2020,,https://www.reginaldodacostaleiloes.com.br/,2026-06-11T11:58:23
rmsleiloes.com.br,RMS Antiguidades e Decoração,10794,30/01/2019,,https://www.rmsleiloes.com.br/,2026-06-11T12:16:22
valhalaleiloes.com.br,Valhala Leilões,62350,3/6/2026,SP,https://www.valhalaleiloes.com.br/,2026-06-10T23:20:12
ghnumismatica.com.br,GH Numismática,62271,3/6/2026,RJ,https://www.ghnumismatica.com.br/,2026-06-10T23:20:12
saojorgeleiloes.com.br,São Jorge Leilões,62234,3/6/2026,SP,https://www.saojorgeleiloes.com.br/,2026-06-10T23:20:12
plusartedecorleiloes.com.br,Plus Arte Decor e Leilões,62212,3/6/2026,RJ,https://www.plusartedecorleiloes.com.br/,2026-06-10T23:20:12
retroversoleiloes.com.br,Retroverso Leilões,62200,3/6/2026,SP,https://www.retroversoleiloes.com.br/,2026-06-10T23:20:12
waltergisermanleiloes.com.br,Walter Giserman Leilões,62057,3/6/2026,RJ,https://www.waltergisermanleiloes.com.br/,2026-06-10T23:20:12
arsleiloes.com.br,Graphos Arte - Ars Escritório de Arte,62051,3/6/2026,DF,https://www.arsleiloes.com.br/,2026-06-10T23:20:12
abreucolecionismo.com.br,Abreu Colecionismo,62039,3/6/2026,SC,https://www.abreucolecionismo.com.br/,2026-06-10T23:20:12
villamedicileiloes.com.br,Villa Medici Leilões,61984,3/6/2026,RJ,https://www.villamedicileiloes.com.br/,2026-06-10T23:20:12
artemodernaleiloes.com.br,Arte Moderna Leilões,61974,3/6/2026,RS,https://www.artemodernaleiloes.com.br/,2026-06-10T23:20:12
leiloeseternno.com.br,Eternno Leilões,61972,3/6/2026,RJ,https://www.leiloeseternno.com.br/,2026-06-10T23:20:12
anaaquinoleiloes.com.br,Ana Aquino Leilões,61948,3/6/2026,SP,https://www.anaaquinoleiloes.com.br/,2026-06-10T23:20:12
olhodeboifilatelialeiloes.com.br,Olho de Boi Filatelia,61938,3/6/2026,PR,https://www.olhodeboifilatelialeiloes.com.br/,2026-06-10T23:20:12
santayana.com.br,Santayana Leilões,61887,3/6/2026,RS,https://www.santayana.com.br/,2026-06-10T23:20:12
extremaleiloes.com.br,Extrema Leilões,61881,3/6/2026,MG,https://www.extremaleiloes.com.br/,2026-06-10T23:20:12
nossopassado.com.br,Nosso Passado Mobiliário,61807,3/6/2026,RJ,https://www.nossopassado.com.br/,2026-06-10T23:20:12
tatypaschoal.com.br,Taty Paschoal Antiguidades leilões,61793,3/6/2026,SP,https://www.tatypaschoal.com.br/,2026-06-10T23:20:12
danielchaiebleiloeiro.com.br,Daniel Chaieb - Leiloeiro Oficial,61781,3/6/2026,RS,https://www.danielchaiebleiloeiro.com.br/,2026-06-10T23:20:12
cozaroreliquias.com.br,Cozaro Relíquias,61774,3/6/2026,SP,https://www.cozaroreliquias.com.br/,2026-06-10T23:20:12
glaudistoneleilao.com.br,G Leilão Vinil e Antiguidades,61719,3/6/2026,AL,https://www.glaudistoneleilao.com.br/,2026-06-10T23:20:12
baudogordo.com.br,Baú do Gordo,61653,3/6/2026,SP,https://www.baudogordo.com.br/,2026-06-10T23:20:12
rangerdotexas.com.br,Ranger do Texas,61642,3/6/2026,RS,https://www.rangerdotexas.com.br/,2026-06-10T23:20:12
kiraleiloes.com.br,Kira Leilões,61350,3/6/2026,SP,https://www.kiraleiloes.com.br/,2026-06-10T23:20:12
meloleiloeiro.com.br,Melo Leiloeiro,61281,3/6/2026,RJ,https://www.meloleiloeiro.com.br/,2026-06-10T23:20:12
vertumleiloes.com.br,Vertum Leilões,60518,3/6/2026,RJ,https://www.vertumleiloes.com.br/,2026-06-10T23:20:12
anamelloleiloeira.com.br,Ana Mello Leiloeira,59743,3/6/2026,RJ,https://www.anamelloleiloeira.com.br/,2026-06-10T23:20:12
marthaburleleiloes.com.br,Martha Burle Escritório de Arte Consultoria ,59725,3/6/2026,RJ,https://www.marthaburleleiloes.com.br/,2026-06-10T23:20:12
leilaothaisalexandre.com.br,Leilão Thais Alexandre,59628,3/6/2026,RJ,https://www.leilaothaisalexandre.com.br/,2026-06-10T23:20:12
filatelicauniao.com.br,Filatélica União,62334,29/5/2026,SP,https://www.filatelicauniao.com.br/,2026-06-10T23:20:12
solmarelualeiloes.com.br,Sol Mar e Lua Leilões,62275,29/5/2026,SP,https://www.solmarelualeiloes.com.br/,2026-06-10T23:20:12
artebrasilleiloes.com.br,Arte Brasil Leilões,62261,29/5/2026,RJ,https://www.artebrasilleiloes.com.br/,2026-06-10T23:20:12
reginaldodacostaleiloes.com.br,Reginaldo da Costa Leilões,62223,29/5/2026,RJ,https://www.reginaldodacostaleiloes.com.br/,2026-06-10T23:20:12
zeusnumismaticaeartes.com.br,Zeus Numismática Artes e leilão,62164,29/5/2026,SP,https://www.zeusnumismaticaeartes.com.br/,2026-06-10T23:20:12
avcolecoes.com.br,Av Coleções,62155,29/5/2026,SP,https://www.avcolecoes.com.br/,2026-06-10T23:20:12
robertohaddad.lel.br,Roberto Haddad - Leiloeiro Oficial,62116,29/5/2026,RJ,https://www.robertohaddad.lel.br/,2026-06-10T23:20:12
poraoleiloes.com.br,Porão Leilões,61995,29/5/2026,SP,https://www.poraoleiloes.com.br/,2026-06-10T23:20:12
parizmoedas.com.br,Pariz Moedas,61983,29/5/2026,PR,https://www.parizmoedas.com.br/,2026-06-10T23:20:12
leiloes.cataventodiscos.com.br,Catavento Discos,61980,29/5/2026,SP,https://www.leiloes.cataventodiscos.com.br/,2026-06-10T23:20:12
outrasepocas.com.br,Outras Épocas - Coleções e Antiguidades,61944,29/5/2026,SP,https://www.outrasepocas.com.br/,2026-06-10T23:20:12
danielchaiebleiloeiro.com.br,Daniel Chaieb - Leiloeiro Oficial,61928,29/5/2026,RS,https://www.danielchaiebleiloeiro.com.br/,2026-06-10T23:20:12
centrodasartesantiquario.com.br,Centro das Artes,61878,29/5/2026,RJ,https://www.centrodasartesantiquario.com.br/,2026-06-10T23:20:12
casamacedo.com.br,Casa Macedo de Leilões,61823,29/5/2026,RJ,https://www.casamacedo.com.br/,2026-06-10T23:20:12
